5.9, 0.36, 0.04, 5.7, 0.046, 21.0, 87.0, 0.9934, 3.22, 0.51, 10.2, 5
6.7, 0.19, 0.36, 1.1, 0.026, 63.0, 143.0, 0.9912, 3.27, 0.48, 11.0, 6
6.5, 0.24, 0.32, 7.6, 0.038, 48.0, 203.0, 0.9958, 3.45, 0.54, 9.7, 7
6.5, 0.24, 0.32, 7.6, 0.038, 48.0, 203.0, 0.9958, 3.45, 0.54, 9.7, 7
7.1, 0.37, 0.67, 10.5, 0.045, 49.0, 155.0, 0.9975, 3.16, 0.44, 8.7, 5
6.8, 0.19, 0.36, 1.9, 0.035, 30.0, 96.0, 0.9917, 3.15, 0.54, 10.8, 7
5.6, 0.16, 0.27, 1.4, 0.044, 53.0, 168.0, 0.9918, 3.28, 0.37, 10.1, 6
7.9, 0.22, 0.38, 8.0, 0.043, 46.0, 152.0, 0.9934, 3.12, 0.32, 11.5, 7
6.9, 0.25, 0.3, 4.1, 0.054, 23.0, 116.0, 0.994, 2.99, 0.38, 9.4, 6
7.2, 0.18, 0.41, 1.2, 0.048, 41.0, 97.0, 0.9919, 3.14, 0.45, 10.4, 5
7.4, 0.24, 0.42, 14.0, 0.066, 48.0, 198.0, 0.9979, 2.89, 0.42, 8.9, 6
6.7, 0.24, 0.35, 13.1, 0.05, 64.0, 205.0, 0.997, 3.15, 0.5, 9.5, 5
6.7, 0.46, 0.18, 2.4, 0.034, 25.0, 98.0, 0.9896, 3.08, 0.44, 12.6, 7
9.8, 0.42, 0.48, 9.85, 0.034, 5.0, 110.0, 0.9958, 2.87, 0.29, 10.0, 5
7.9, 0.19, 0.45, 1.5, 0.045, 17.0, 96.0, 0.9917, 3.13, 0.39, 11.0, 6
6.0, 0.67, 0.07, 1.2, 0.06, 9.0, 108.0, 0.9931, 3.11, 0.35, 8.7, 4
6.4, 0.25, 0.32, 5.5, 0.049, 41.0, 176.0, 0.995, 3.19, 0.68, 9.2, 6
6.9, 0.27, 0.4, 14.0, 0.05, 64.0, 227.0, 0.9979, 3.18, 0.58, 9.6, 6
6.6, 0.28, 0.28, 8.5, 0.052, 55.0, 211.0, 0.9962, 3.09, 0.55, 8.9, 6
6.9, 0.54, 0.32, 13.2, 0.05, 53.0, 236.0, 0.9973, 3.2, 0.5, 9.6, 5
10.2, 0.44, 0.88, 6.2, 0.049, 20.0, 124.0, 0.9968, 2.99, 0.51, 9.9, 4
6.8, 0.18, 0.38, 1.4, 0.038, 35.0, 111.0, 0.9918, 3.32, 0.59, 11.2, 7
5.8, 0.26, 0.24, 9.2, 0.044, 55.0, 152.0, 0.9961, 3.31, 0.38, 9.4, 5
6.2, 0.25, 0.25, 1.4, 0.03, 35.0, 105.0, 0.9912, 3.3, 0.44, 11.1, 7
6.3, 0.495, 0.22, 1.8, 0.046, 31.0, 140.0, 0.9929, 3.39, 0.54, 10.4, 6
6.8, 0.64, 0.08, 9.7, 0.062, 26.0, 142.0, 0.9972, 3.37, 0.46, 8.9, 4
8.3, 0.28, 0.4, 7.8, 0.041, 38.0, 194.0, 0.9976, 3.34, 0.51, 9.6, 6
7.0, 0.26, 0.59, 1.4, 0.037, 40.0, 120.0, 0.9918, 3.34, 0.41, 11.1, 7
6.2, 0.25, 0.21, 15.55, 0.039, 28.0, 159.0, 0.9982, 3.48, 0.64, 9.6, 6
7.3, 0.32, 0.23, 13.7, 0.05, 49.0, 197.0, 0.9985, 3.2, 0.46, 8.7, 5
6.9, 0.4, 0.56, 11.2, 0.043, 40.0, 142.0, 0.9975, 3.14, 0.46, 8.7, 5
6.8, 0.21, 0.27, 2.1, 0.03, 26.0, 139.0, 0.99, 3.16, 0.61, 12.6, 7
5.9, 0.21, 0.28, 4.6, 0.053, 40.0, 199.0, 0.9964, 3.72, 0.7, 10.0, 4
6.3, 0.35, 0.3, 5.7, 0.035, 8.0, 97.0, 0.9927, 3.27, 0.41, 11.0, 7
6.9, 0.28, 0.4, 8.2, 0.036, 15.0, 95.0, 0.9944, 3.17, 0.33, 10.2, 5
6.2, 0.24, 0.35, 1.2, 0.038, 22.0, 167.0, 0.9912, 3.1, 0.48, 10.6, 6
5.3, 0.58, 0.07, 6.9, 0.043, 34.0, 149.0, 0.9944, 3.34, 0.57, 9.7, 5
5.2, 0.6, 0.07, 7.0, 0.044, 33.0, 147.0, 0.9944, 3.33, 0.58, 9.7, 5
5.8, 0.25, 0.26, 13.1, 0.051, 44.0, 148.0, 0.9972, 3.29, 0.38, 9.3, 5
6.7, 0.2, 0.41, 9.1, 0.044, 50.0, 166.0, 0.9954, 3.14, 0.58, 9.8, 6
7.0, 0.3, 0.49, 4.7, 0.036, 17.0, 105.0, 0.9916, 3.26, 0.68, 12.4, 7
7.0, 0.24, 0.36, 2.8, 0.034, 22.0, 112.0, 0.99, 3.19, 0.38, 12.6, 8
7.1, 0.35, 0.24, 15.4, 0.055, 46.0, 198.0, 0.9988, 3.12, 0.49, 8.8, 5
9.1, 0.59, 0.38, 1.6, 0.066, 34.0, 182.0, 0.9968, 3.23, 0.38, 8.5, 3
8.3, 0.39, 0.7, 10.6, 0.045, 33.0, 169.0, 0.9976, 3.09, 0.57, 9.4, 5
6.0, 0.29, 0.21, 1.3, 0.055, 42.0, 168.0, 0.9914, 3.32, 0.43, 11.1, 6
7.3, 0.41, 0.24, 6.8, 0.057, 41.0, 163.0, 0.9949, 3.2, 0.41, 9.9, 6
6.2, 0.33, 0.27, 4.9, 0.036, 30.0, 134.0, 0.9927, 3.2, 0.42, 10.4, 7
5.0, 0.55, 0.14, 8.3, 0.032, 35.0, 164.0, 0.9918, 3.53, 0.51, 12.5, 8
6.8, 0.28, 0.6, 1.1, 0.132, 42.0, 127.0, 0.9934, 3.09, 0.44, 9.1, 6
6.6, 0.24, 0.35, 7.7, 0.031, 36.0, 135.0, 0.9938, 3.19, 0.37, 10.5, 5
5.9, 0.3, 0.47, 7.85, 0.03, 19.0, 133.0, 0.9933, 3.52, 0.43, 11.5, 7
6.0, 0.1, 0.24, 1.1, 0.041, 15.0, 65.0, 0.9927, 3.61, 0.61, 10.3, 7
6.4, 0.32, 0.35, 4.8, 0.03, 34.0, 101.0, 0.9912, 3.36, 0.6, 12.5, 8
6.8, 0.24, 0.34, 4.6, 0.032, 37.0, 135.0, 0.9927, 3.2, 0.39, 10.6, 5
6.4, 0.26, 0.42, 9.7, 0.044, 30.0, 140.0, 0.9962, 3.18, 0.47, 9.1, 6
5.6, 0.34, 0.1, 1.3, 0.031, 20.0, 68.0, 0.9906, 3.36, 0.51, 11.2, 7
6.7, 0.19, 0.41, 15.6, 0.056, 75.0, 155.0, 0.9995, 3.2, 0.44, 8.8, 6
5.8, 0.4, 0.42, 4.4, 0.047, 38.5, 245.0, 0.9937, 3.25, 0.57, 9.6, 6
6.1, 0.36, 0.33, 1.1, 0.05, 24.0, 169.0, 0.9927, 3.15, 0.78, 9.5, 6
6.8, 0.15, 0.3, 5.3, 0.05, 40.0, 127.0, 0.9942, 3.4, 0.39, 9.7, 6
7.3, 0.22, 0.37, 14.3, 0.063, 48.0, 191.0, 0.9978, 2.89, 0.38, 9.0, 6
6.0, 0.18, 0.27, 1.5, 0.089, 40.0, 143.0, 0.9923, 3.49, 0.62, 10.8, 6
7.7, 0.29, 0.48, 2.3, 0.049, 36.0, 178.0, 0.9931, 3.17, 0.64, 10.6, 6
6.4, 0.31, 0.28, 1.5, 0.037, 12.0, 119.0, 0.9919, 3.32, 0.51, 10.4, 7
7.2, 0.28, 0.26, 12.5, 0.046, 48.0, 179.0, 0.9975, 3.1, 0.52, 9.0, 6
7.5, 0.35, 0.28, 9.6, 0.051, 26.0, 157.0, 0.9969, 3.12, 0.53, 9.2, 6
6.0, 0.36, 0.39, 3.2, 0.027, 20.0, 125.0, 0.991, 3.38, 0.39, 11.3, 7
6.5, 0.36, 0.32, 1.1, 0.031, 13.0, 66.0, 0.9916, 3.1, 0.46, 10.6, 5
6.8, 0.27, 0.12, 1.3, 0.04, 87.0, 168.0, 0.992, 3.18, 0.41, 10.0, 5
8.2, 0.28, 0.42, 1.8, 0.031, 30.0, 93.0, 0.9917, 3.09, 0.39, 11.4, 5
5.9, 0.26, 0.27, 18.2, 0.048, 52.0, 168.0, 0.9993, 3.35, 0.44, 9.4, 5
5.8, 0.28, 0.34, 4.0, 0.031, 40.0, 99.0, 0.9896, 3.39, 0.39, 12.8, 7
7.4, 0.21, 0.27, 1.2, 0.041, 27.0, 99.0, 0.9927, 3.19, 0.33, 9.8, 6
7.0, 0.21, 0.28, 8.7, 0.045, 37.0, 222.0, 0.9954, 3.25, 0.54, 10.4, 6
7.0, 0.21, 0.28, 8.6, 0.045, 37.0, 221.0, 0.9954, 3.25, 0.54, 10.4, 6
7.0, 0.21, 0.28, 8.6, 0.045, 37.0, 221.0, 0.9954, 3.25, 0.54, 10.4, 6
7.1, 0.31, 0.47, 13.6, 0.056, 54.0, 197.0, 0.9978, 3.1, 0.49, 9.3, 5
7.4, 0.155, 0.34, 2.3, 0.045, 73.5, 214.0, 0.9934, 3.18, 0.61, 9.9, 7
6.2, 0.35, 0.04, 1.2, 0.06, 23.0, 108.0, 0.9934, 3.26, 0.54, 9.2, 5
6.4, 0.28, 0.29, 1.6, 0.052, 34.0, 127.0, 0.9929, 3.48, 0.56, 10.5, 7
6.4, 0.28, 0.29, 1.6, 0.052, 34.0, 127.0, 0.9929, 3.48, 0.56, 10.5, 7
6.1, 0.43, 0.35, 9.1, 0.059, 83.0, 249.0, 0.9971, 3.37, 0.5, 8.5, 5
7.0, 0.14, 0.32, 9.0, 0.039, 54.0, 141.0, 0.9956, 3.22, 0.43, 9.4, 6
7.0, 0.17, 0.31, 4.8, 0.034, 34.0, 132.0, 0.9944, 3.36, 0.48, 9.6, 7
7.0, 0.24, 0.51, 11.0, 0.029, 55.0, 227.0, 0.9965, 3.03, 0.61, 9.5, 5
7.0, 0.22, 0.28, 1.5, 0.037, 29.0, 115.0, 0.9927, 3.11, 0.55, 10.5, 6
7.1, 0.55, 0.13, 1.7, 0.073, 21.0, 165.0, 0.994, 2.97, 0.58, 9.2, 6
6.3, 0.22, 0.33, 1.7, 0.041, 67.0, 164.0, 0.9928, 3.32, 0.56, 10.4, 6
6.0, 0.16, 0.37, 1.5, 0.025, 43.0, 117.0, 0.9928, 3.46, 0.51, 9.7, 6
7.2, 0.28, 0.54, 16.7, 0.045, 54.0, 200.0, 0.999, 3.08, 0.49, 9.5, 6
7.8, 0.18, 0.31, 12.2, 0.053, 46.0, 140.0, 0.998, 3.06, 0.53, 8.9, 6
6.7, 0.27, 0.12, 1.3, 0.041, 62.0, 138.0, 0.9921, 3.21, 0.42, 10.0, 6
7.8, 0.34, 0.35, 1.8, 0.042, 8.0, 167.0, 0.9908, 3.11, 0.41, 12.1, 6
7.8, 0.28, 0.32, 9.0, 0.036, 34.0, 115.0, 0.9952, 3.17, 0.39, 10.3, 7
5.8, 0.36, 0.32, 1.7, 0.033, 22.0, 96.0, 0.9898, 3.03, 0.38, 11.2, 6
7.2, 0.31, 0.46, 5.0, 0.04, 3.0, 29.0, 0.9906, 3.04, 0.53, 12.5, 4
5.6, 0.19, 0.47, 4.5, 0.03, 19.0, 112.0, 0.9922, 3.56, 0.45, 11.2, 6
6.4, 0.18, 0.48, 4.0, 0.186, 64.0, 150.0, 0.9945, 3.06, 0.4, 9.3, 5
7.9, 0.345, 0.51, 15.3, 0.047, 54.0, 171.0, 0.9987, 3.09, 0.51, 9.1, 5
7.4, 0.25, 0.36, 13.2, 0.067, 53.0, 178.0, 0.9976, 3.01, 0.48, 9.0, 6
7.0, 0.3, 0.51, 13.6, 0.05, 40.0, 168.0, 0.9976, 3.07, 0.52, 9.6, 7
5.9, 0.37, 0.1, 1.6, 0.057, 39.0, 128.0, 0.9924, 3.24, 0.48, 10.1, 5
7.7, 0.34, 0.27, 8.8, 0.063, 39.0, 184.0, 0.9969, 3.09, 0.63, 9.2, 6
6.8, 0.51, 0.3, 4.2, 0.066, 38.0, 165.0, 0.9945, 3.2, 0.42, 9.1, 5
7.1, 0.22, 0.33, 2.8, 0.033, 48.0, 153.0, 0.9899, 3.15, 0.38, 12.7, 7
7.4, 0.41, 0.66, 10.8, 0.051, 77.0, 194.0, 0.9976, 3.05, 0.46, 8.7, 5
6.6, 0.25, 0.3, 1.6, 0.046, 32.0, 134.0, 0.993, 3.42, 0.51, 10.1, 7
6.9, 0.41, 0.33, 10.1, 0.043, 28.0, 152.0, 0.9968, 3.2, 0.52, 9.4, 5
7.3, 0.25, 0.29, 7.5, 0.049, 38.0, 158.0, 0.9965, 3.43, 0.38, 9.6, 5
6.5, 0.36, 0.28, 3.2, 0.037, 29.0, 119.0, 0.9908, 3.25, 0.65, 12.4, 8
7.5, 0.23, 0.68, 11.0, 0.047, 37.0, 133.0, 0.9978, 2.99, 0.38, 8.8, 5
7.8, 0.32, 0.33, 2.4, 0.037, 18.0, 101.0, 0.9912, 3.21, 0.65, 11.7, 7
7.4, 0.19, 0.3, 1.4, 0.057, 33.0, 135.0, 0.993, 3.12, 0.5, 9.6, 6
7.2, 0.24, 0.34, 1.1, 0.045, 3.0, 64.0, 0.9913, 3.23, 0.51, 11.4, 5
7.0, 0.23, 0.42, 18.05, 0.05, 35.0, 144.0, 0.9999, 3.22, 0.42, 8.8, 5
5.8, 0.335, 0.14, 5.8, 0.046, 49.0, 197.0, 0.9937, 3.3, 0.71, 10.3, 5
6.4, 0.24, 0.28, 11.5, 0.05, 34.0, 163.0, 0.9969, 3.31, 0.45, 9.5, 5
7.1, 0.26, 0.34, 14.4, 0.067, 35.0, 189.0, 0.9986, 3.07, 0.53, 9.1, 7
9.0, 0.27, 0.35, 4.9, 0.028, 27.0, 95.0, 0.9932, 3.04, 0.4, 11.3, 6
7.1, 0.17, 0.38, 7.4, 0.052, 49.0, 182.0, 0.9958, 3.35, 0.52, 9.6, 6
6.4, 0.32, 0.5, 10.7, 0.047, 57.0, 206.0, 0.9968, 3.08, 0.6, 9.4, 5
5.9, 0.29, 0.25, 12.0, 0.057, 48.0, 224.0, 0.9981, 3.23, 0.41, 9.0, 6
6.6, 0.38, 0.18, 1.2, 0.042, 20.0, 84.0, 0.9927, 3.22, 0.45, 10.1, 4
7.2, 0.18, 0.45, 4.4, 0.046, 57.0, 166.0, 0.9943, 3.13, 0.62, 11.2, 6
7.7, 0.2, 0.44, 13.9, 0.05, 44.0, 130.0, 0.99855, 3.11, 0.48, 10.0, 6
7.4, 0.29, 0.5, 1.8, 0.042, 35.0, 127.0, 0.9937, 3.45, 0.5, 10.2, 7
7.8, 0.3, 0.4, 1.8, 0.028, 23.0, 122.0, 0.9914, 3.14, 0.39, 10.9, 7
6.4, 0.16, 0.31, 5.3, 0.043, 42.0, 157.0, 0.99455, 3.35, 0.47, 10.5, 5
6.0, 0.33, 0.27, 0.8, 0.185, 12.0, 188.0, 0.9924, 3.12, 0.62, 9.4, 5
8.8, 0.28, 0.45, 6.0, 0.022, 14.0, 49.0, 0.9934, 3.01, 0.33, 11.1, 7
6.9, 0.39, 0.4, 4.6, 0.022, 5.0, 19.0, 0.9915, 3.31, 0.37, 12.6, 3
7.0, 0.2, 0.37, 2.0, 0.03, 26.0, 136.0, 0.9932, 3.28, 0.61, 10.2, 6
7.3, 0.3, 0.42, 7.35, 0.025, 51.0, 175.0, 0.9928, 3.04, 0.32, 11.4, 6
6.9, 0.2, 0.5, 10.0, 0.036, 78.0, 167.0, 0.9964, 3.15, 0.55, 10.2, 6
6.8, 0.12, 0.31, 5.2, 0.045, 29.0, 120.0, 0.9942, 3.41, 0.46, 9.8, 7
8.3, 0.14, 0.45, 1.5, 0.039, 18.0, 98.0, 0.99215, 3.02, 0.56, 11.0, 6
8.1, 0.17, 0.44, 14.1, 0.053, 43.0, 145.0, 1.0006, 3.28, 0.75, 8.8, 8
6.0, 0.395, 0.0, 1.4, 0.042, 7.0, 55.0, 0.99135, 3.37, 0.38, 11.2, 4
6.9, 0.24, 0.33, 12.5, 0.046, 47.0, 153.0, 0.9983, 3.28, 0.77, 9.6, 6
6.0, 0.18, 0.31, 1.4, 0.036, 14.0, 75.0, 0.99085, 3.34, 0.58, 11.1, 8
6.8, 0.39, 0.35, 11.6, 0.044, 57.0, 220.0, 0.99775, 3.07, 0.53, 9.3, 5
6.0, 0.39, 0.17, 12.0, 0.046, 65.0, 246.0, 0.9976, 3.15, 0.38, 9.0, 6
6.0, 0.41, 0.05, 1.5, 0.063, 17.0, 120.0, 0.9932, 3.21, 0.56, 9.2, 6
7.9, 0.35, 0.24, 15.6, 0.072, 44.0, 229.0, 0.99785, 3.03, 0.59, 10.5, 6
7.1, 0.16, 0.36, 1.2, 0.043, 21.0, 90.0, 0.9925, 3.16, 0.42, 11.0, 7
7.4, 0.17, 0.4, 5.5, 0.037, 34.0, 161.0, 0.9935, 3.05, 0.62, 11.5, 4
7.3, 0.3, 0.34, 2.7, 0.044, 34.0, 108.0, 0.99105, 3.36, 0.53, 12.8, 8
7.3, 0.205, 0.31, 1.7, 0.06, 34.0, 110.0, 0.9963, 3.72, 0.69, 10.5, 6
7.3, 0.25, 0.36, 2.1, 0.034, 30.0, 177.0, 0.99085, 3.25, 0.4, 11.9, 8
7.6, 0.33, 0.35, 6.3, 0.036, 12.0, 126.0, 0.9924, 3.16, 0.39, 12.0, 7
8.7, 0.23, 0.32, 13.4, 0.044, 35.0, 169.0, 0.99975, 3.12, 0.47, 8.8, 7
7.3, 0.21, 0.29, 1.6, 0.034, 29.0, 118.0, 0.9917, 3.3, 0.5, 11.0, 8
6.9, 0.19, 0.35, 1.7, 0.036, 33.0, 101.0, 0.99315, 3.21, 0.54, 10.8, 7
7.4, 0.2, 0.35, 2.1, 0.038, 30.0, 116.0, 0.9949, 3.49, 0.77, 10.3, 7
8.2, 0.38, 0.49, 13.6, 0.042, 58.0, 166.0, 0.99855, 3.1, 0.54, 9.4, 5
6.6, 0.3, 0.3, 4.8, 0.17, 60.0, 166.0, 0.9946, 3.18, 0.47, 9.4, 5
8.1, 0.27, 0.35, 1.7, 0.03, 38.0, 103.0, 0.99255, 3.22, 0.63, 10.4, 8
7.7, 0.34, 0.58, 11.1, 0.039, 41.0, 151.0, 0.9978, 3.06, 0.49, 8.6, 5
6.9, 0.36, 0.34, 4.2, 0.018, 57.0, 119.0, 0.9898, 3.28, 0.36, 12.7, 9
7.0, 0.31, 0.29, 1.4, 0.037, 33.0, 128.0, 0.9896, 3.12, 0.36, 12.2, 7
5.6, 0.19, 0.39, 1.1, 0.043, 17.0, 67.0, 0.9918, 3.23, 0.53, 10.3, 6
7.0, 0.29, 0.26, 1.6, 0.044, 12.0, 87.0, 0.9923, 3.08, 0.46, 10.5, 6
8.3, 0.27, 0.45, 1.3, 0.048, 8.0, 72.0, 0.9944, 3.08, 0.61, 10.3, 4
6.2, 0.33, 0.19, 5.6, 0.042, 22.0, 143.0, 0.99425, 3.15, 0.63, 9.9, 5
5.8, 0.29, 0.05, 0.8, 0.038, 11.0, 30.0, 0.9924, 3.36, 0.35, 9.2, 5
5.9, 0.29, 0.33, 7.4, 0.037, 58.0, 205.0, 0.99495, 3.26, 0.41, 9.6, 5
6.1, 0.36, 0.58, 15.0, 0.044, 42.0, 115.0, 0.9978, 3.15, 0.51, 9.0, 5
6.2, 0.35, 0.29, 7.3, 0.044, 56.0, 244.0, 0.9956, 3.36, 0.55, 10.0, 6
5.4, 0.415, 0.19, 1.6, 0.039, 27.0, 88.0, 0.99265, 3.54, 0.41, 10.0, 7
6.8, 0.705, 0.25, 3.2, 0.048, 10.0, 57.0, 0.996, 3.36, 0.52, 9.5, 4
7.5, 0.32, 0.26, 1.8, 0.042, 13.0, 133.0, 0.9938, 3.07, 0.38, 9.5, 5
7.3, 0.24, 0.34, 15.4, 0.05, 38.0, 174.0, 0.9983, 3.03, 0.42, 9.0, 6
6.5, 0.08, 0.33, 1.9, 0.028, 23.0, 93.0, 0.991, 3.34, 0.7, 12.0, 7
7.1, 0.13, 0.38, 1.8, 0.046, 14.0, 114.0, 0.9925, 3.32, 0.9, 11.7, 6
7.6, 0.3, 0.25, 4.3, 0.054, 22.0, 111.0, 0.9956, 3.12, 0.49, 9.2, 5
6.9, 0.19, 0.33, 1.6, 0.043, 63.0, 149.0, 0.9925, 3.44, 0.52, 10.8, 5
7.4, 0.28, 0.3, 5.3, 0.054, 44.0, 161.0, 0.9941, 3.12, 0.48, 10.3, 6
6.0, 0.26, 0.34, 1.3, 0.046, 6.0, 29.0, 0.9924, 3.29, 0.63, 10.4, 5
7.6, 0.21, 0.6, 2.1, 0.046, 47.0, 165.0, 0.9936, 3.05, 0.54, 10.1, 7
6.6, 0.22, 0.37, 1.2, 0.059, 45.0, 199.0, 0.993, 3.37, 0.55, 10.3, 7
6.8, 0.37, 0.47, 11.2, 0.071, 44.0, 136.0, 0.9968, 2.98, 0.88, 9.2, 5
8.0, 0.55, 0.17, 8.2, 0.04, 13.0, 60.0, 0.9956, 3.09, 0.3, 9.5, 4
7.9, 0.64, 0.46, 10.6, 0.244, 33.0, 227.0, 0.9983, 2.87, 0.74, 9.1, 3
8.8, 0.17, 0.38, 1.8, 0.04, 39.0, 148.0, 0.9942, 3.16, 0.67, 10.2, 6
7.5, 0.17, 0.37, 1.5, 0.06, 18.0, 75.0, 0.9936, 3.54, 0.88, 10.7, 5
8.2, 0.68, 0.3, 2.1, 0.047, 17.0, 138.0, 0.995, 3.22, 0.71, 10.8, 4
9.4, 0.29, 0.55, 2.2, 0.05, 17.0, 119.0, 0.9962, 3.12, 0.69, 10.3, 4
7.5, 0.21, 0.34, 1.2, 0.06, 26.0, 111.0, 0.9931, 3.51, 0.47, 10.7, 6
5.3, 0.3, 0.2, 1.1, 0.077, 48.0, 166.0, 0.9944, 3.3, 0.54, 8.7, 4
6.7, 0.26, 0.26, 4.0, 0.079, 35.5, 216.0, 0.9956, 3.31, 0.68, 9.5, 5
6.7, 0.26, 0.26, 4.1, 0.073, 36.0, 202.0, 0.9956, 3.3, 0.67, 9.5, 5
8.1, 0.26, 0.37, 1.9, 0.072, 48.0, 159.0, 0.9949, 3.37, 0.7, 10.9, 6
6.4, 0.3, 0.51, 5.5, 0.048, 62.0, 172.0, 0.9942, 3.08, 0.45, 9.1, 6
8.2, 0.29, 0.33, 9.1, 0.036, 28.0, 118.0, 0.9953, 2.96, 0.4, 10.9, 7
6.5, 0.26, 0.34, 16.3, 0.051, 56.0, 197.0, 1.0004, 3.49, 0.42, 9.8, 5
6.3, 0.34, 0.29, 6.2, 0.046, 29.0, 227.0, 0.9952, 3.29, 0.53, 10.1, 6
7.4, 0.2, 0.37, 16.95, 0.048, 43.0, 190.0, 0.9995, 3.03, 0.42, 9.2, 6
7.1, 0.21, 0.4, 1.2, 0.069, 24.0, 156.0, 0.9928, 3.42, 0.43, 10.6, 6
8.4, 0.17, 0.31, 6.7, 0.038, 29.0, 132.0, 0.9945, 3.1, 0.32, 10.6, 7
6.5, 0.22, 0.34, 12.0, 0.053, 55.0, 177.0, 0.9983, 3.52, 0.44, 9.9, 6
8.1, 0.45, 0.34, 8.3, 0.037, 33.0, 216.0, 0.9976, 3.31, 0.64, 9.7, 5
9.0, 0.31, 0.49, 6.9, 0.034, 26.0, 91.0, 0.9937, 2.99, 0.34, 11.5, 5
7.2, 0.24, 0.3, 1.6, 0.048, 27.0, 131.0, 0.9933, 3.25, 0.45, 10.5, 5
5.7, 0.26, 0.27, 4.1, 0.201, 73.5, 189.5, 0.9942, 3.27, 0.38, 9.4, 6
7.4, 0.22, 0.33, 2.0, 0.045, 31.0, 101.0, 0.9931, 3.42, 0.55, 11.4, 5
7.2, 0.26, 0.26, 12.7, 0.036, 49.0, 214.0, 0.9986, 3.41, 0.5, 10.0, 6
9.8, 0.44, 0.4, 2.8, 0.036, 35.0, 167.0, 0.9956, 2.97, 0.39, 9.2, 5
7.2, 0.2, 0.25, 4.5, 0.044, 31.0, 109.0, 0.9949, 3.23, 0.36, 9.4, 5
6.5, 0.41, 0.64, 11.8, 0.065, 65.0, 225.0, 0.9978, 3.12, 0.51, 8.9, 5
7.1, 0.21, 0.3, 1.4, 0.037, 45.0, 143.0, 0.9932, 3.13, 0.33, 9.9, 6
6.9, 0.25, 0.26, 5.2, 0.024, 36.0, 135.0, 0.9948, 3.16, 0.72, 10.7, 7
6.9, 0.25, 0.26, 5.2, 0.024, 36.0, 135.0, 0.9948, 3.16, 0.72, 10.7, 7
7.3, 0.22, 0.4, 14.75, 0.042, 44.5, 129.5, 0.9998, 3.36, 0.41, 9.1, 7
5.0, 0.33, 0.16, 1.5, 0.049, 10.0, 97.0, 0.9917, 3.48, 0.44, 10.7, 6
8.9, 0.33, 0.32, 1.5, 0.047, 11.0, 200.0, 0.9954, 3.19, 0.46, 9.4, 5
6.3, 0.21, 0.4, 1.7, 0.031, 48.0, 134.0, 0.9917, 3.42, 0.49, 11.5, 6
7.2, 0.23, 0.39, 2.3, 0.033, 29.0, 102.0, 0.9908, 3.26, 0.54, 12.3, 7
7.3, 0.24, 0.39, 3.6, 0.024, 35.0, 116.0, 0.9928, 3.17, 0.51, 10.9, 5
10.3, 0.25, 0.48, 2.2, 0.042, 28.0, 164.0, 0.998, 3.19, 0.59, 9.7, 5
8.1, 0.43, 0.42, 6.6, 0.033, 36.0, 141.0, 0.9918, 2.98, 0.39, 13.3, 7
5.7, 0.245, 0.33, 1.1, 0.049, 28.0, 150.0, 0.9927, 3.13, 0.42, 9.3, 5
